,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
Gas,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.12779046004383066,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.08645252821180005,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.04276984611015777,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.06416304946019746,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.12746139129524714,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.24262015008476023,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.3598382761978547,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.8195665826728371,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,0.9684386683489477,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565,2.4178035832488565
Agua,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.27665696986145516,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.1278432825695841,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.08125096458075909,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.03480152880406262,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.05859307459783469,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.11564955917369169,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.2167506381445472,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.3057289011675568,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.6961233392699828,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,0.8219593739742681,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265,2.2504119550893265
Construcción,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.2764227642276573,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.13481629104581394,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.08554691184534668,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.03259862615037079,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.05341074134663781,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.10067915141149797,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.12141567256600538,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.2767267399311546,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,0.5943625112269091,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.4873810553940547,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836,1.70130377487836
Comercio mayorista,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.27662242399368875,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.131973176874145,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.0936100297326048,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.047317301251204036,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.07268834066005425,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.15559348203466605,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.2875826936404646,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.37272470826748005,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,0.8474892627774899,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,1.197157519509795,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863,3.0396191120760863
Comercio minorista,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.2766789638232403,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.1311737746876318,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0834062291064086,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.0402978899199713,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.06289091442155392,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.13338429312133027,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.2486325460041794,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.318817021067197,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,0.7264036583945366,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,1.027617240771117,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175,2.6163760835398175
Hoteles,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.27649450679352316,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.1315189529035754,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.07444912160168293,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.0715902382576683,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.1539121351514794,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.18917777155524895,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,0.41505161719452843,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.0072481660152954,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,1.6677863637068358,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.8663790080380318,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524,0.9516168736632524
Restaurantes,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.2764227642276351,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.12928653441874882,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.071725144868795,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.06930432285929822,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.13187166448105359,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.15645098360259624,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.35512298434379197,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,0.7620468818296144,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.7993664878075633,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,1.808104524409604,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394,0.8782316009385394
Transporte terrestre de pasajeros,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.2765190513014826,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.12946518591689937,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.08621966578954421,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.04929756346543357,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.07194534791876706,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.15494573279384305,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.18832880332102508,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.40030978365499514,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,0.7264319296807376,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,1.8106266285889072,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737,5.358424313882737
Transporte terrestre de carga,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.27647063704900887,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.1305702826090549,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.09774567478852969,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.048377565931922994,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.07506714603537912,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.1598224532109338,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.29721527569874784,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.3825851170525585,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,0.8673142150449564,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,1.224884876917387,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864,3.109126213491864
Transporte por tuberías,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.27642388604092183,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.40199242752196884,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.6735078258528038,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.7258555603165018,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.3818454298400775,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.5712209411357083,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6701789102240951,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.6312640898196387,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.8369087337487535,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6414004676819074,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452,0.6140406761997452
Transporte marítimo,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.2764232341625261,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.12992601289729677,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.09458646259439263,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.04545542881417841,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.06959319959132237,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.1499094739610074,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.27765118594522686,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.3564748479420343,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,0.8072166644215839,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,1.13811565925801,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473,2.8829145109976473
Transporte aéreo,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.27751843838783596,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.12945001979858262,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.08785897731418135,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.03864774851791708,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.05661798463973966,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.11900526005932388,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.21795317894948152,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.2780730906758455,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.6280236606083456,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,0.8820481673620151,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425,2.2217603039024425
Actividades de transporte complementarias,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.2772546671231835,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.12874391032935417,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.08149336167637689,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.03492145781611722,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.057098241202635514,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.12033151422106148,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.245458541536836,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.5606655183762355,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,0.6914134558625884,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,1.9074343899027735,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304,5.223892872261304
